,text_tokens,text_length
285,конкурс проект коллаборация клевер разгар самый время встреча организатор забыть подготовить волнующий вопрос команда организационный комитет ответить подключаться февраль ссылка узнать большой конкурс ожидать проект идеальный заявка обречь успех,29
286,неотделимый друг друг корпус ломоносов кофейня притяжение сильный диван коворкинг студент идеально дополнять друг друг нестоловка день весь влюбить признаться любовь наш дорогой подписчик студент коллега предлагать любовь друг друг помощь наш валентинка ещё наслать хороший валентинка февраль ваш остановочка новый валентинка продажа холл первый этаж корпус кронверкский пр далее февраль любим магазин адрес ул ломоносов далее,57
287,передовой инженерный школа итмый стать хороший россия официально итог защита реззультат первый год пиш итмый первый список лидер получить грант размер млн рубль реализовать год поддержка ключевой партнёр пао татнефть специалист итмый разрабатывать уникальный модель гирокресло средство индивидуальный передвижение человек ограниченный возможность датчик онлайн мониторинг уровень глюкоза вместе компания упт реализовать проект создание волоконный оптический система сотрудничество пао газпром нефть инженер итмый работать проект создание спектрофотометр совместно оао ржд разрабатывать высокодобротный волоконный оптический фильтр система квантовый распределение ключей компания пиш итмый студент далёкий большой год передовой инженерный школа нацелить открытие новый образовательный программа запуститься новый образовательный пространство лабораторный комплекс биотех центр агнуть альметьевск центр петербург,105
288,писать статья вести исследование выигрывать грант видеть свой путь создание высокотехнологичный продукт видеть свой путь предпринимательство управление команда видеть возможность построение развитие ваш траектория современный инженер апрель провести первый всероссийский школа молодой учёный направить навык вывод высокотехнологичный продукт рынок построение личный дорожный карта апрель г альметьевск регистрация сайт февраль сайт,50
289,пока переслать беспроводный зарядка познавать счастие проводы учёный стоять место недавно рассказывать беспроводный зарядка электротранспорт комната зарядка который достаточно войти гаджет начать заряжаться батарейка собственный альтернатива предложить студент новый физтех итмый собрать батарейка крона который заряжать помощь беспроводный зарядка смартфон смарт час обязательно вытаскивать устройство достаточно положить зарядка работать батарейка будущее ждать проект рассказывать карточка,55
290,делать итмый создавать обучать объяснять обновлять предугадывать объединять казаться мочь бесконечный список поэтому запускать серия видео итмый первый рубрика итмый изобретать рассказывать проект наш научно образовательный корпорация создавать улучшить наш будущее ждать рынок выпуск показать новый поколение беспроводный зарядка который работать учёный новый физтех итмый представить большой нужно возиться проводы искать весь офис нужный зарядка смартфон заходить комната любой устройство начинать заряжаться автоматически классно приводить электрон движение смотреть выпуск,69
291,представить ваш любимый андроид который настоящий стать часть ваш семья выходить строй подлежать ремонт далёкий развиваться событие тема рассуждать новый фильм когонада студия янг колин фаррелл главный роль центр сюжет семья недать будущее который выходить строй любимый андроид попытка починить каждый член семья переосмыслить свой отношение мир друг друг премьера фильм участник канна пройти февраль петербург представлять фильм показ декан факультет инфокоммуникационный технология итмый александр капитон идти смотреть хороший кино вместе итмый,72
292,приём заявка конкурс проект рамка реализация программа развитие итмый завершить прорывный проект день приём заявка готовый перейти следующий этап отмечать календарь важный дата февраль публикация протокол перечень проект допустить участие конкурсный отбор сайт март публикация протокол допуск проект открытый защита заседание координационный совет сайт март открытый защита проект заседание координационный совет подведение итог конкурсный отбор скоро узнать имя совершить гиперпрыжок вместе итмый,62
293,опция звонок друг активировать мочь провести совместный исследование коллега сколтех мфть наука двигать коллаборация сильный команда поэтому запускать конкурс научно исследовательский проект клевер участие нужно весь ингредиент сильный совместный команда участник итмый сколтех мфть проект высокий уровень новизна инновационный потенциал результат заявка отправить почта русский английский язык проект победитель получить поддержка программа клевер первоначальный финансирование млн рубль каждый партнёр подать заявка март формат почта форма заявка вопрос задать телеграм чат подробный проект условие участие,74
294,итмый преддверие денить святой валентина каждый смочь поделиться любовь теплота коллега каждый корпус мочь найти почтовый ящик конверт фирменный открытка ждать отделение опс кронверкский ломоносов чайковский биржевой заполнить открытка отделение опс положить конверт подписать корпус сотовый номер получатель мочь дополнить содержимое конверт свой желание поместить конверт волшебный ящик февраль адресат получить ваш поздравление успеть положить письмо ящик февраль включительно письмо рассортировать наш купидончик позвонить сообщить тайный праздничный послание,68
295,вспомнить открытие прошлое пора переходить настоящий наука неотъемлемый часть жизнь каждый новый алгоритм современный электроника лазер весь весь новый лекарство метод диагностика исследователь весь мир сделать тысяча эксперимент сотня ошибка десятка удивительный открытие смочь пользоваться устройство который мочь представить свой жизнь предлагать вспомнить несколько пример наука напрямую влиять продолжать влиять жизнь человек читать наш лонгридь,55
296,сегодня отмечать день российский наука начать важный вопрос стоить эскалатор утречком мысль придумать эскалатор оставлять стикер комментарий окружать множество вещь история который задумываться сегодня предлагать исправить проходить небольшой тест знакомиться изобретение который плотно войти наш жизнь неожиданный автор день российский наука,41
297,вторник коллаборация вместе компания яблочок разработать первый россия система беспроводный зарядка электротранспорт система универсальный подходить любой вид электротранспорт любой модуль заряд электромобиль электробус беспилотный электротакси складской погрузчик прототип позволять зарядить электрокар час близкий полгода устройство заряжать аккумулятор электромобиль весь час работать беспроводный электрозарядный станция будущее ждать рассказывать материал,48
298,конец регистрация семестровый обмен остаться весь день рассказывать наш студент побывать обмен франция италия япония обмен случиться подавать заявка февраль личный кабинет иса,23
299,,0
300,арт м меиновый понаслышке знать трудность сталкиваться человек ограниченный двигательный возможность детство прийтись заниматься физический упражнение восстановить правильный работа мышца сустав детский церебральный паралич дцп ещё бакалавриат итмый студент загореться идея создать собственный удобный тренажёр который мочь дополнить занятие врач помочь человек восстановить мышечный активность дцп инсульт шаг шаг арт м идти мечта показывать разработка австрия германия россия консультироваться специалист постоянно дорабатывать устройство готовый третий версия останавливаться планировать отмечать арт м показатель протез тренажёр превосходить аналог функциональный необходимый параметр время упражнение сила скорость врач мочь настроить индивидуально конкретный пациент помощь клавиатура параметр сразу видный дисплей ещё мобильный компактный поэтому устройство использовать дом будущее разработка адаптировать часть тело арт м мечтать внедрить тренажёр массовый производство подробный работать протез тренажёр разработчик планировать развивать далёкий читать материал,124
301,поступить магистратура открыть образовательный программа свой подразделение универ итмый вполне аспирантка научно образовательный центр инфохимия итмый анна балдин поступить магистратура химико биологический кластер сразу начало заниматься наука остаться аспирантура изучать электрохимия электрохимический анализ подразделение который работать анна создавать нуль вместе команда свой руководитель екатерина скорба счёт анна концепция рабочий программа магистратура бакалавриат основа кандидатский диссертация диагностический платформа обнаружение бактериальный патоген сделать свой работа учёба почему итмый хороший университет россия развитие молодой специалист,72
302,итмый хороший работодатель петербургский университет недавно подвести итог ежегодный рейтинг работодатель результат итмый стать единственный финалист петербург отрасль наука образование год впервые представить номинация сразу войти топ образовательный компания результат опрос соискатель далёкий большой,34
303,февраль итмый пройда открытый диалог тема группа гиперпрыжок больший наука неоднократно рассказывать компетенция должный обладать специалист заниматься важный современный научный группа самый время ответить главный вопрос воспитывать специалист встреча руководитель ведущий научный группа обсудить устроить модель работа кадр ведущий научный группа итмый воспитывать большой исследователь актуальный траектория возможность научный специалист февраль кронверкский пр центр управление полёт регистрация ссылка,58
304,конкурс проект рамка реализация программа развитие итмый разгар главный цель наш программа развитие увеличение вклад итмый развитие человек общество страна достижение цель направить основной стратегический проект программа вместе куратор основный трек конкурс рассказывать команда идея проект ждать заявка приниматься февраль защита проект пройти март подробный конкурсный документация регистрация сайт,49
305,представить открывать ноут строчка код нуклеиновый кислота цепочка молекула святиться точка год объём весь данные накопить человечество составить примерно зеттабайт год число прогноз эксперт возрасти зеттабайт справиться объём помощь известный способ хранение информация электронный вид очень сложно альтернатива жёсткий диск флешка облако предлагать химия ноль единица система нуклеотид днк флуоресцентный метка звено полимер работать химический программирование результат удаться добиться область разбираться след лекция самый цитировать химик современность джордж уайтсайдс,69
306,помнить самый огромный документ название соглашение использование персональный данные который предлагать поставить галочка разработчик каждый приложение мочь простой быстро принять условие пролистать получить доступ современный мобильный банк интернет шопинг государственный услуга каршеринг почему документ стоить читать вообще бывать персональный дать делать защитить разобраться помочь старший юрист преподаватель программа стратегический управление интеллектуальный собственность факультет технологический менеджмент инновация итмый антон ендресякнуть,59
307,рекомендовать хорошенько прочувствовать момент войти сегодня корпус кронверкский проспект зелёный зона сторона сытнинский улица вход сторона сытнинский улица корпус кронверкский проспект закрываться ремонт январь вход осуществляться торец здание ёлочка передать весь друг одногруппник коллега,34
308,делиться фото первый заседание наблюдательный совет итмый подробность скоро,9
309,пост забота здоровье итмый стремиться создать экологичный атмосфера весь студент сотрудник коллега весь порядок поддерживать улучшать атмосфера академический среда итмый запускать исследование здоровье качество жизнь март каждый студент сотрудник мочь сделать вклад наука узнать ещё немного свой здоровье исследование проходить несколько этап который включать сбор анализ состояние организм опрос общий самочувствие присоединяться исследование любой будний день зарегистрироваться иса электронный очередь подробный программа,62
310,вновь разгар конкурс семестровый обмен пообщаться студентка итмый который рамка программа побывать япония елизавета шеин учиться обмен рассказать отличаться образование процесс обучение поделиться опыт обмен февраль подавать заявка свой личный кабинет иса обмен случиться подробный гайда подача заявка,38
311,карта стол сегодня комбинация поздравление студент случай собрать самый важный лут событие прекрасный студенческий год мочь оставлять комментарий свой вариант карточка лут событие существо подарить фирменный бокс итмый счастливчик день студент,31
312,наш подписчик выбрать итмый ещё школа оставлять комментарий пока делиться история ида кублановый который ещё школа решить поступить итмый знать связать свой жизнь фотоника ида работать больший проект исследование вместе команда разрабатывать точный волоконный оптический гироскоп квантовый усилитель проект трансарктический подводный волоконный оптический линия связь полярный экспресс научный задача ида модернизировать интерферометрический волоконный оптический гироскоп вог прибор применяться навигация ориентация корабль море интервью ида рассказать повысить точность измерение фотоник похожий единорог наука мочь помочь потеряться корабль море найти собственный путь жизнь читать интервью,83
313,начинать ежегодный открытый олимпиада школьник физика сверять дать учиться класс обожать физика хотеть получить дополнительный балл егэ стипендия физико технический мегафакультет итмый звучать заманчивый немного формальность олимпиада проходить этап дистанционный отборочный этап заключительный очный этап санкт петербург отборочный этап дистанционный тур присоединиться любой тур тур продлиться январь включительно тур пройти февраль март г балл тур суммироваться большой балл большой шанс попадание финал приступить отборочный этап необходимо зарегистрироваться пока регистрироваться предлагать принять участие наш розыгрыш подарок брать шаблон комментарий придумать свой неотделимый вещь подарить фирменный набор итмый счастливчик,87
314,итмый вновь лидер качество приём бакалавриат цифра итмый входить пятёрка университет лидировать качество бюджетный приём наряду мфть ниу вшэ москва мгимо ниу вшэ петербург весь мониторинг охватить университет средний балл зачислить университет бюджетный место абитуриент составлять весь программа бакалавриат бюджетный форма обучение итмый год зачислить человек интересный цифра вывод исследование читать материал,52
315,мочь закончить итмый итмый закончиться твой сердечко наш выпускник выпуск участвовать жизнь итмый становиться участник менторский программа выступать мастер класс студент делиться опыт приходить гость частый мелькать наш канал сегодня выпускница итмый даша хорёвый поделиться свой опыт участие технопарк итмый трудоустройство стартап работа компания десят год,46
316,определить подрядчик строительство первый очередь итмый хайпарка конкурс строительство первый очередь выиграть ао политехстроить строительство объект первый очередь начн тся весна год начало эксплуатация запланировать сентябрь победитель конкурс построить здание главное учебный корпус тысяча учебный место студенческий клуб корпус общежитие разместиться тысяча обучаться подробный,44
317,общий материал сенсор новый поколение искусственный нейрон вкус продукт весь работать новый лаборатория научно образовательный центр инфохимия итмый лаборатория построить связь развитие новый научный направление конец год университет создать новый научный группа хемотроника интерфейс выполнять исследование органический неорганический физический химия электрохимия конструировать новый поколение сенсор применимый различный область создавать тонкий оптический нагревательный плёнка разрабатывать материал хемотронный устройство искусственный нейрон ещё студент появиться ещё большой возможность проведение собственный исследование эксперимент устроить новый лаборатория полезный молодой учёный рассказывать материал,77
318,конкурс проект рамка реализация программа развитие итмый объявляться открытый ждать больший команда студент сотрудник друг партнёр итмый готовый совершить настоящий гиперпрыжок создавать новый технология совершенствовать образование влиять развитие общество экономика город страна искать идея сфокусировать основный стратегический проект итмый итмый импакт группа гиперпрыжок больший наука очень персонифицировать образование создание фронтирный лаборатория итмый университет счастие заявка приниматься февраль защита проект пройти март подробный конкурсный документация регистрация сайт,66
319,альтернативный вселенная супергерой человек наделить сверхспособность учёный совершать невероятный открытие вселенная точно душа готовый поспорить наш позавидовать мститель одновременно квалифицировать специалист лидер исследовательский группа научный аналитик стратег лассо плащ молотов роль супергаджет мочь претендовать робот альтрон вижн днк крошечный машина молекула способный вирус найти опухолевый клетка убить учёный итмый активно работать создание противораковый терапия высокоточный экспресс тест основа днк машина руководить работа команда исследователь молодой ахмед эльдиб прошлый год нуль открыть итмый фронтирный лаборатория передовой технология основа нуклеиновый кислота генный терапия рак рассказывать удаться почему вс решить идти мечта заниматься наука семья прочить карьера читать,95
320,эфир тема онлайн образование обсуждать настоящий будущее недавно стать гость записать подкаст тимофей попов руководитель проект итмый онлайн анна ф доров продюсер проект обсудить тренд онлайн образование подводный камень дистанционный формат весь площадка,33
321,говорить собака хороший друг человек друг поговорить порефлексировать подвести итог год рассуждать наш студент создание бот псайко настоящий проводник тема рефлексия ментальный здоровье помогать разобраться свой чувство поговорить важный близкий подвести итог год поставить цель ещё найти точка соприкосновение нетворкинг админ отрефлексировать эмоция милый бот советовать,46
322,сессия итмый разгар ваш лента весь сила пробиваться символ удача хватать четырехлистный клевер счастливый билетик подковка общий любой символ удача свой детство помнить любой удача зависеть,26
323,сегодня старый новый год повод посмотреть итмочь разбор дом гринч наука баттл учёный комик нейрокрокодил самый неформальный лекция бар научно айтишной караоке потрясать переход рубрика самый свежий новость мир наука смотреть наслаждаться,32
324,юбилейный десятый пройда март рамка школа участник подготовить свой проект узнавать перспективный направление нанотехнология улучшить софт познакомиться коллега сфера весь россия юбилейный сезон воркшоп впервые пройда формат включать проектный трек цифровой экспериментальный индустриальный участник смочь продолжить сотрудничество работа проект школа успеть подать заявка сегодня сайт,45
325,принтер интересный биопринтер который способный печатать живой клетка напечатать брелок дом захватывающий применимость биопринтинг широкий помощь создавать структура регенерация пересадка кость кожа сосуд ткань орган помочь решить проблема нехватка орган ткань трансплантация итмый работать проект печать имплант регенерация дефект гиалиновый хрящ соединительный ткань который состоять суставный рёберный хрящ хрящ нос гортань трахея результат удаться добиться исследователь выращивать ткань помощь принтер напечатать печень сердце разбираться материал,65
326,бактерия становиться устойчивый антибиотик год воз внести проблема топ глобальный угроза дело устойчивость бактерия лекарственный препарат сильно затруднять лечение повышать риск распространение инфекция поэтому учёный весь мир стремиться создать новый эффективный антибактериальный материал препарат тамер абдельразек участник программа учёный египетский исследовательский институт предложить использовать качество перевязочный материал полимерный гидрогелевый мембрана основа антибактериальный антиоксидантный белок отличие антибактериальный пластырь гидрогелевый повязка ускорять процесс заживление рана ещё нужно менять выкидывать полимерный каркас вред здоровье раствориться впитаться кожа будущее ждать проект применять антибактериальный гидрогелевый повязка работа итмый отличаться работа мировой университет интервью,88
327,абсолютный ноль находиться антиматерия вообще теория струна недетский вопрос часто мучить ночь наш рубрика итмочь понятие стараться объяснить ребёнок задавать вопрос настоящий учёный смотреть полный версия наш новогодний шоу,29
328,илона маск петь землянин джейсон стейтема купить домик деревня праздновать шестидесятилетие вместе марго робби киана ривз герой лео дикаприо волк уолл стрит гулять москва рассуждать сколько акция производитель популярный энергетика приобрести рубль год назад реальность вряд мир дипфейк запросто помощь технология последний год делать вирусный ролик реклама фильм м россия снять первый дипфейк сериал джейсон стейтема прийтись появляться съёмочный площадка вс дипфейк активно использовать мошенник выманивать компания огромный сумма каждый год число преступление расти дипфейк сложно распознать вообще создавать использовать разбираться карточка,82
329,новогодний каникулы вс звучать жутко согласный хотеть любой праздник заканчиваться приходиться возвращаться работа учёба особенно тяжело даваться долгий праздник обилие вкусный еда сон обед прогулка любой время день ночь вернуться рабочий ритм сложно казаться помочь сделать попросить несколько совет психолог преподаватель институт международный развитие партнёрство итмый евгения шестаков почему стоить праздновать старый новый год перестать требовать начало год продуктивность обычно читаемый,61
330,сделать учёный м наука постоянно происходить невероятный вещь учёный открывать новый планета находить новый минерал создавать уникальный материал год стать исключение существовать планета форма пончик начать добывать алмаз астероид клонировать динозавр юрский период смешать ненастоящий удивительный действительно реальный научный новость год угадать произойти наука дело пройти тест,47
331,напоминалочка весь пятый день год мочь поверить пока наслаждаться выходной решить вспомнить самый яркий момент итмый год супер адвент календарь присоединяться перерыв поход каток предание оливье,26
332,заняться подарок разобрать собрать конёк откатать впереди ещё целый выходной вопрос отвечать вместе декан факультет биотехнология михаил курушкин собрать целый подборка рекомендация посмотреть почитать послушать сходить питер смелый,28
333,дом гарри поттер реальный любовь крепкий орешек самый фильм который частый смотреть новогодний каникулы посмотреть вместе физик разобрать наука почему мир хогвартс далёкий лаборатория кевин машина голдберг матрица новогодний фильм ответ видео полный версия итмочь,35
334,новогодний эльф итмый захватить канал подарок раздавать новый год готовить подарок коллега основа реальный снимок наш лаборатория сделать интересный рисунок превратить раскраска антистресс разыгрывать делиться свой новогодний фотография комментарий ровно неделя январь случайный образ выбрать победитель розыгрыш проводиться наш телеграм канал поэтому мочь повысить свой шанс,46
335,заняться новогодний праздник оливье съесть гарри поттер дом пересмотреть впереди ещё неделя отдых расширить разнообразить список дело выходной делиться подборка план наш декан декан физический факультет ирина мельчаков первый дело планировать хорошенько выспаться читать карточка делиться свой план новогодний праздник давать обменяться приятный традиция,44
336,первый день просыпаться будильник смотреть весь день гарри поттер завтрак оливье идеальный рецепт расслабить день год сделать ещё хороший выкладывать научно айтишной караоке наш шоу итмочь идеально включать компания теоретик практик бэкендёр фронтедер девопс инженер видеоряд помочь создать подпевать вместе великолепный полный версия итмочь видеозапись группа,46
337,пока оливье съесть ещё витать праздник предлагать сыграть нейрокрокодил итмочь наш учёный биться ринг комик игрушка победить получить звание хороший весь понимать ия узнать ролик пока предлагать угадать запрос сделать оставлять комментарий свой вариант запрос который следующий суббота выбрать игра давать играть,42
338,время подвести итмочь начинать наш предновогодний шоу который настоящий гик комик обсуждать самый важный интересный научный новость год ждать близкий час разбор дом гринч наука баттл учёный комик нейрокрокодил самый неформальный лекция бар научно айтишной караоке хороший увидеть брать мандарин доставать интеграл поехать,43
